"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","connected_by","rank_user","rank_user href"
",  2nd match","2016-01-08 01:00","NORCECA Olimpiyat Kalifikasyonu 2016","https://women.volleybox.net/tr/women-norceca-olympic-qualification-2016-o9595/matches","Pinnacle Bank Arena, Lincoln","https://women.volleybox.net/tr/pinnacle-bank-arena-a1426/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/upload/teams/nt_flag_Dominican_Republic.png","3 : 1","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/upload/teams/nt_flag_Canada.png","Kanada","https://women.volleybox.net/tr/dominican-republic-canada-c17501","5 yıl önce önce  tarafından eklendi","B…2",""
",  3rd match","2016-01-09 01:00","NORCECA Olimpiyat Kalifikasyonu 2016","https://women.volleybox.net/tr/women-norceca-olympic-qualification-2016-o9595/matches","Pinnacle Bank Arena, Lincoln","https://women.volleybox.net/tr/pinnacle-bank-arena-a1426/matches","Porto Riko","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/upload/teams/nt_flag_Puerto_Rico.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/upload/teams/nt_flag_Canada.png","Kanada","https://women.volleybox.net/tr/puerto-rico-canada-c17498","5 yıl önce önce  tarafından eklendi","B…2",""
",  Group B2","2016-06-03 21:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Centrum Rekreacyjno-Sportowe, Zielona Góra","https://women.volleybox.net/tr/centrum-rekreacyjno-sportowe-a351/matches","Polonya","https://women.volleybox.net/tr/poland-t1114/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/poland-canada-c3300","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group B2","2016-06-04 18:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Centrum Rekreacyjno-Sportowe, Zielona Góra","https://women.volleybox.net/tr/centrum-rekreacyjno-sportowe-a351/matches","Porto Riko","https://women.volleybox.net/tr/puerto-rico-t1120/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/puerto-rico-canada-c3301","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group B2","2016-06-05 18:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Centrum Rekreacyjno-Sportowe, Zielona Góra","https://women.volleybox.net/tr/centrum-rekreacyjno-sportowe-a351/matches","Çek Cumhuriyeti","https://women.volleybox.net/tr/czech-republic-t793/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/czech-republic-canada-c3303","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group C2","2016-06-10 19:00","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Sportovní hala UP, Olomouc","https://women.volleybox.net/tr/sportovni-hala-up-a1412/matches","Çek Cumhuriyeti","https://women.volleybox.net/tr/czech-republic-t793/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/czech-republic-canada-c3318","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group C2","2016-06-11 16:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Sportovní hala UP, Olomouc","https://women.volleybox.net/tr/sportovni-hala-up-a1412/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","Kanada","https://women.volleybox.net/tr/dominican-republic-canada-c3319","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group C2","2016-06-12 16:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Sportovní hala UP, Olomouc","https://women.volleybox.net/tr/sportovni-hala-up-a1412/matches","Kanada","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","2 : 3","https://women.volleybox.net/tr/bulgaria-t730/matches","https://volleybox.net/media/img/light-px.png","Bulgaristan","https://women.volleybox.net/tr/canada-bulgaria-c3321","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
