"info","info 2","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href"
",  Group A3","2016-06-04 16:00","Salle omnisports Belakhdar Tahar, Algiers","https://women.volleybox.net/tr/salle-omnisports-belakhdar-tahar-a666/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/upload/teams/nt_flag_Peru.png","3 : 0","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/upload/teams/nt_flag_Mexico.png","Meksika","https://women.volleybox.net/tr/peru-mexico-c3289"
",  Group A3","2016-06-05 16:00","Salle omnisports Belakhdar Tahar, Algiers","https://women.volleybox.net/tr/salle-omnisports-belakhdar-tahar-a666/matches","Kazakistan","https://women.volleybox.net/tr/kazakhstan-t934/matches","https://volleybox.net/media/upload/teams/nt_flag_Kazakhstan.png","3 : 1","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/upload/teams/nt_flag_Mexico.png","Meksika","https://women.volleybox.net/tr/kazakhstan-mexico-c3291"
",  Group C3","2016-06-11 03:30","Coliseo Evangelista Mora, Santiago de Cali","https://women.volleybox.net/tr/coliseo-evangelista-mora-a669/matches","Kolombiya","https://women.volleybox.net/tr/colombia-t763/matches","https://volleybox.net/media/upload/teams/nt_flag_Colombia.png","3 : 0","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/upload/teams/nt_flag_Mexico.png","Meksika","https://women.volleybox.net/tr/colombia-mexico-c3324"
",  Group C3","2016-06-12","Coliseo Evangelista Mora, Santiago de Cali","https://women.volleybox.net/tr/coliseo-evangelista-mora-a669/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/kazakhstan-t934/matches","https://volleybox.net/media/img/light-px.png","Kazakistan","https://women.volleybox.net/tr/mexico-kazakhstan-c3325"
",  Group C3","2016-06-13","Coliseo Evangelista Mora, Santiago de Cali","https://women.volleybox.net/tr/coliseo-evangelista-mora-a669/matches","Meksika","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/australia-t676/matches","https://volleybox.net/media/img/light-px.png","Avustralya","https://women.volleybox.net/tr/mexico-australia-c3327"
