Date,Team1,Team2,Score,MatchResult,Score1,Score2,Team1_last5_win_rate,Team1_last5_avg_score,Team1_last5_avg_concede,MatchResult2,Team2_last5_win_rate,Team2_last5_avg_score,Team2_last5_avg_concede,h2h_team1_win_rate,Team1_encoded,Team2_encoded
2017-07-15 11:10:00,Hırvatistan,Almanya,0:3,2,0,3,0.4,1.4,1.8,1,0.6,2.0,2.0,0.0,41,1
2017-07-15 11:10:00,Brezilya,Tayland,0:3,2,0,3,0.6,2.2,1.4,1,0.0,1.0,3.0,1.0,13,89
2017-07-15 12:00:00,Çin,Türkiye,3:1,1,3,1,0.6,1.8,2.2,0,0.4,1.8,2.2,1.0,103,92
2017-07-15 14:10:00,Kazakistan,Kolombiya,1:3,2,1,3,0.6,2.0,2.0,1,0.2,1.0,2.4,0.3333333333333333,48,51
2017-07-15 17:40:00,Hollanda,Dominik Cumhuriyeti,3:2,1,3,2,0.8,2.8,0.8,0,0.4,1.6,2.0,1.0,39,21
2017-07-15 18:25:00,Güney Kore,Peru,3:0,1,3,0,0.6,2.4,1.4,0,0.4,1.6,2.0,1.0,37,74
2017-07-15 20:10:00,Rusya,Belçika,3:0,1,3,0,0.6,2.2,1.4,0,0.0,0.2,3.0,0.75,80,9
2017-07-15 21:25:00,Polonya,Arjantin,3:0,1,3,0,0.8,2.8,0.8,0,0.2,1.8,2.4,1.0,75,3
2017-07-15 23:00:00,Cezayir,Macaristan,0:3,2,0,3,0.0,0.4,3.0,1,0.6,2.2,1.4,0.0,18,61
2017-07-16 00:10:00,Bulgaristan,Kanada,3:1,1,3,1,0.4,2.2,2.2,0,0.4,1.8,1.8,0.5,14,45
2017-07-16 02:00:00,Venezuela,Meksika,3:0,1,3,0,0.2,0.8,2.8,0,0.0,1.2,3.0,1.0,97,65
2017-07-16 03:10:00,Porto Riko,Çek Cumhuriyeti,3:0,1,3,0,0.6,2.0,1.8,0,0.8,2.6,1.4,0.5,77,102
2017-07-16 07:15:00,Japonya,Brezilya,3:2,1,3,2,0.6,1.8,1.8,0,1.0,3.0,0.6,0.0,42,13
2017-07-16 08:00:00,İtalya,Türkiye,3:0,1,3,0,0.6,1.8,1.2,0,0.4,1.6,2.2,0.5,112,92
2017-07-16 10:25:00,Sırbistan,Tayland,3:1,1,3,1,0.8,2.8,1.0,0,0.2,1.4,2.4,0.5,88,89
2017-07-16 10:30:00,Çin,Amerika Birleşik Devletleri,3:2,1,3,2,0.6,1.8,2.0,0,1.0,3.0,0.0,0.2222222222222222,103,2
2017-07-16 11:20:00,Almanya,Kolombiya,3:0,1,3,0,0.4,1.6,2.0,0,0.4,1.2,2.0,0.0,1,51
2017-07-16 14:10:00,Kazakistan,Hırvatistan,3:1,1,3,1,0.4,1.6,2.2,0,0.4,2.0,2.2,0.0,48,41
2017-07-16 17:40:00,Dominik Cumhuriyeti,Belçika,3:2,1,3,2,1.0,3.0,0.6,0,0.0,0.2,3.0,0.0,21,9
2017-07-16 18:25:00,Peru,Arjantin,3:1,1,3,1,0.4,1.6,2.0,0,0.0,1.2,3.0,0.3333333333333333,74,3
2017-07-16 20:10:00,Rusya,Hollanda,0:3,2,0,3,0.8,2.8,0.8,1,0.6,2.4,1.8,0.625,80,39
2017-07-16 21:25:00,Polonya,Güney Kore,1:3,2,1,3,0.8,2.8,0.8,1,0.4,2.0,1.8,0.0,75,37
2017-07-16 22:10:00,Çek Cumhuriyeti,Kanada,3:2,1,3,2,0.6,2.2,1.6,0,0.2,1.4,2.4,1.0,102,45
2017-07-16 23:00:00,Meksika,Cezayir,3:0,1,3,0,0.6,1.8,1.6,0,0.0,0.0,3.0,1.0,65,18
2017-07-17 01:10:00,Porto Riko,Bulgaristan,3:2,1,3,2,0.6,2.0,1.6,0,0.6,2.4,1.6,0.3333333333333333,77,14
2017-07-17 02:00:00,Venezuela,Macaristan,0:3,2,0,3,0.4,1.4,2.2,1,0.8,2.4,0.8,0.0,97,61
2017-07-20 21:05:00,Brezilya,Belçika,3:0,1,3,0,0.6,1.8,1.4,0,0.0,0.6,3.0,1.0,13,9
2017-07-20 23:10:00,Amerika Birleşik Devletleri,Hollanda,3:1,1,3,1,0.8,2.8,1.8,0,0.6,2.4,1.8,1.0,2,39
2017-07-21 10:00:00,Güney Kore,Kazakistan,3:0,1,3,0,0.8,2.6,0.8,0,0.0,0.2,3.0,0.6666666666666666,37,48
2017-07-21 11:00:00,İtalya,Türkiye,3:1,1,3,1,0.8,2.4,0.6,0,0.4,1.6,2.2,0.5714285714285714,112,92
2017-07-21 13:00:00,Kolombiya,Polonya,0:3,2,0,3,0.8,2.6,1.6,1,0.8,2.4,1.2,0.0,51,75
2017-07-21 13:30:00,Sırbistan,Rusya,3:0,1,3,0,1.0,3.0,0.6,0,0.4,2.0,2.2,0.5714285714285714,88,80
2017-07-21 14:00:00,Tayland,Dominik Cumhuriyeti,2:3,2,2,3,0.4,1.8,1.8,1,0.2,1.4,2.6,0.5,89,21
2017-07-21 16:00:00,Çin,Japonya,3:1,1,3,1,0.6,1.8,2.2,0,0.2,1.2,2.8,0.6666666666666666,103,42
2017-07-21 17:00:00,Bulgaristan,Porto Riko,1:3,2,1,3,0.6,2.6,1.8,1,0.4,1.8,2.0,0.5,14,77
2017-07-21 20:00:00,Hırvatistan,Arjantin,1:3,2,1,3,0.2,0.8,2.4,1,0.0,1.2,3.0,0.6666666666666666,41,3
2017-07-21 21:05:00,Brezilya,Hollanda,3:1,1,3,1,0.6,1.8,1.2,0,0.4,2.0,2.0,1.0,13,39
2017-07-21 23:10:00,Amerika Birleşik Devletleri,Belçika,3:1,1,3,1,0.8,2.8,1.6,0,0.0,0.4,3.0,1.0,2,9
2017-07-22 04:10:00,Kanada,Almanya,0:3,2,0,3,0.8,2.8,1.4,1,0.6,2.0,1.8,0.0,45,1
2017-07-22 06:10:00,Peru,Çek Cumhuriyeti,1:3,2,1,3,0.6,2.2,1.6,1,0.8,2.4,1.4,0.0,74,102
2017-07-22 08:00:00,Güney Kore,Kolombiya,3:0,1,3,0,0.8,2.6,0.8,0,0.4,1.2,2.0,0.0,37,51
2017-07-22 08:15:00,Japonya,Sırbistan,3:2,1,3,2,0.8,2.4,1.6,0,0.8,2.4,0.6,0.25,42,88
2017-07-22 09:10:00,Macaristan,Fransa,3:2,1,3,2,0.25,0.75,2.75,0,0.0,0.0,0.0,0.0,61,32
2017-07-22 10:30:00,Polonya,Kazakistan,3:0,1,3,0,0.8,2.6,0.8,0,0.0,0.2,3.0,0.0,75,48
2017-07-22 10:45:00,Çin,Rusya,1:3,2,1,3,0.6,1.8,2.0,1,0.4,2.0,2.2,0.8,103,80
2017-07-22 11:00:00,İtalya,Dominik Cumhuriyeti,3:0,1,3,0,0.8,2.4,0.8,0,0.4,1.8,2.4,0.6666666666666666,112,21
2017-07-22 14:00:00,Tayland,Türkiye,3:0,1,3,0,0.2,1.6,2.4,0,0.2,1.2,2.8,0.0,89,92
2017-07-22 17:00:00,Porto Riko,Arjantin,0:3,2,0,3,0.6,2.0,2.0,1,0.2,1.4,2.6,1.0,77,3
2017-07-22 20:00:00,Hırvatistan,Bulgaristan,0:3,2,0,3,0.0,0.4,3.0,1,0.4,2.2,1.8,0.5,41,14
2017-07-22 22:40:00,Kanada,Peru,3:1,1,3,1,0.8,2.4,1.4,0,0.4,1.4,2.0,0.5,45,74
2017-07-23 01:05:00,Çek Cumhuriyeti,Almanya,0:3,2,0,3,0.8,2.4,1.4,1,0.8,2.6,1.2,0.0,102,1
2017-07-23 08:00:00,Güney Kore,Polonya,3:0,1,3,0,0.8,2.6,0.8,0,1.0,3.0,0.6,1.0,37,75
2017-07-23 08:15:00,Japonya,Rusya,3:2,1,3,2,0.8,2.4,2.0,0,0.4,2.0,2.2,0.16666666666666666,42,80
2017-07-23 09:10:00,Macaristan,Avustralya,3:0,1,3,0,0.4,1.2,2.6,0,0.0,0.6,3.0,1.0,61,5
2017-07-23 10:30:00,Kazakistan,Kolombiya,0:3,2,0,3,0.4,1.6,2.4,1,0.4,1.2,2.0,0.25,48,51
2017-07-23 10:45:00,Çin,Sırbistan,1:3,2,1,3,0.6,2.0,2.0,1,0.6,2.2,1.2,0.6,103,88
2017-07-23 11:00:00,Dominik Cumhuriyeti,Türkiye,0:3,2,0,3,1.0,3.0,0.6,1,0.0,0.6,3.0,0.5,21,92
2017-07-23 14:00:00,Tayland,İtalya,3:0,1,3,0,0.2,1.6,2.4,0,0.8,2.6,1.4,0.3333333333333333,89,112
2017-07-23 16:10:00,Brezilya,Amerika Birleşik Devletleri,3:1,1,3,1,0.6,1.8,1.4,0,0.8,2.8,0.6,0.5,13,2
2017-07-23 17:00:00,Bulgaristan,Arjantin,3:2,1,3,2,0.4,2.2,2.4,0,0.4,1.8,2.0,1.0,14,3
2017-07-23 18:15:00,Belçika,Hollanda,2:3,2,2,3,0.4,2.0,2.2,1,0.2,1.6,2.4,0.0,9,39
2017-07-23 20:00:00,Hırvatistan,Porto Riko,2:3,2,2,3,0.0,0.4,3.0,1,0.6,2.0,1.6,0.0,41,77
2017-07-23 22:40:00,Kanada,Çek Cumhuriyeti,1:3,2,1,3,0.8,2.4,1.6,1,0.8,2.4,1.6,0.0,45,102
2017-07-24 00:40:00,Almanya,Peru,3:0,1,3,0,0.6,2.2,1.4,0,0.4,1.6,2.0,0.0,1,74
2017-07-29 17:10:00,Güney Kore,Almanya,3:2,1,3,2,1.0,3.0,0.2,0,1.0,3.0,0.6,1.0,37,1
2017-07-29 20:10:00,Çek Cumhuriyeti,Polonya,1:3,2,1,3,0.8,2.4,1.4,1,0.8,2.4,1.0,0.5,102,75
2017-07-30 17:10:00,Almanya,Çek Cumhuriyeti,3:1,1,3,1,0.8,2.8,0.8,0,0.8,2.4,1.4,1.0,1,102
2017-07-30 20:10:00,Güney Kore,Polonya,0:3,2,0,3,1.0,3.0,0.4,1,0.8,2.4,0.8,1.0,37,75
2017-08-02 10:00:00,Sırbistan,Amerika Birleşik Devletleri,3:2,1,3,2,1.0,3.0,0.2,0,0.6,2.4,1.2,0.5,88,2
2017-08-02 14:30:00,Çin,Brezilya,3:0,1,3,0,0.6,2.2,2.0,0,0.8,2.8,1.2,0.2857142857142857,103,13
2017-08-03 10:00:00,Amerika Birleşik Devletleri,İtalya,1:3,2,1,3,0.8,2.8,1.6,1,0.6,2.0,2.0,0.6666666666666666,2,112
2017-08-03 14:30:00,Brezilya,Hollanda,3:2,1,3,2,0.8,2.4,1.0,0,0.4,2.0,2.2,1.0,13,39
2017-08-04 10:00:00,Sırbistan,İtalya,3:1,1,3,1,1.0,3.0,0.6,0,0.8,2.4,1.6,0.5,88,112
2017-08-04 14:30:00,Çin,Hollanda,3:2,1,3,2,0.6,2.2,1.8,0,0.4,2.0,2.2,0.6,103,39
2017-08-05 10:00:00,Sırbistan,Brezilya,1:3,2,1,3,1.0,3.0,0.8,1,0.6,2.2,1.8,0.4,88,13
2017-08-05 15:00:00,Çin,İtalya,1:3,2,1,3,0.6,2.2,1.8,1,0.6,2.0,1.8,0.5555555555555556,103,112
2017-08-06 10:00:00,Çin,Sırbistan,1:3,2,1,3,0.4,1.8,2.2,1,0.6,2.2,1.4,0.5,103,88
2017-08-06 15:00:00,İtalya,Brezilya,2:3,2,2,3,0.8,2.4,0.8,1,0.6,2.2,1.8,0.0,112,13
2017-08-15 05:00:00,Kazakistan,Çin,0:3,2,0,3,0.2,1.0,2.6,1,0.4,2.2,2.4,0.5,48,103
2017-08-15 07:30:00,Güney Kore,Çin Taipei,3:0,1,3,0,0.8,2.4,1.0,0,0.0,1.0,3.0,0.6666666666666666,37,104
2017-08-15 10:00:00,Japonya,Vietnam,3:0,1,3,0,0.8,2.4,2.0,0,0.0,0.0,3.0,0.0,42,98
2017-08-15 12:30:00,Tayland,Filipinler,3:0,1,3,0,0.4,2.0,1.8,0,0.0,0.0,0.0,0.0,89,29
2017-08-15 18:00:00,Brezilya,Arjantin,3:0,1,3,0,0.8,2.4,1.4,0,0.4,1.8,2.0,1.0,13,3
2017-08-15 20:30:00,Kolombiya,Peru,3:0,1,3,0,0.6,2.0,2.2,0,0.2,1.0,2.4,0.14285714285714285,51,74
2017-08-16 10:00:00,Japonya,Çin,3:0,1,3,0,0.8,2.4,1.8,0,0.4,2.2,2.0,0.2857142857142857,42,103
2017-08-16 12:30:00,Tayland,Güney Kore,3:0,1,3,0,0.6,2.4,1.2,0,0.6,2.6,1.4,1.0,89,37
2017-08-16 16:00:00,Venezuela,Brezilya,0:3,2,0,3,0.4,1.2,2.2,1,0.6,2.2,2.2,0.0,97,13
2017-08-16 18:00:00,Arjantin,Peru,0:3,2,0,3,0.0,0.4,3.0,1,0.0,0.4,3.0,0.5714285714285714,3,74
2017-08-16 20:30:00,Kolombiya,Şili,3:0,1,3,0,0.6,2.0,1.8,0,0.0,0.25,3.0,1.0,51,114
2017-08-17 10:00:00,Çin,Güney Kore,0:3,2,0,3,0.4,1.8,2.2,1,0.6,2.2,1.4,0.8571428571428571,103,37
2017-08-17 12:30:00,Japonya,Tayland,3:2,1,3,2,1.0,3.0,1.2,0,0.2,1.4,2.4,0.8571428571428571,42,89
2017-08-17 16:00:00,Peru,Venezuela,3:0,1,3,0,0.6,2.2,1.6,0,0.0,1.0,3.0,1.0,74,97
2017-08-17 18:00:00,Brezilya,Şili,3:0,1,3,0,1.0,3.0,0.8,0,0.0,0.2,3.0,1.0,13,114
2017-08-17 20:30:00,Kolombiya,Arjantin,3:2,1,3,2,0.8,2.4,1.2,0,0.4,1.8,2.0,0.5,51,3
2017-08-18 16:00:00,Şili,Arjantin,0:3,2,0,3,0.0,0.0,3.0,1,0.4,2.0,2.0,0.0,114,3
2017-08-18 18:00:00,Brezilya,Peru,3:0,1,3,0,1.0,3.0,0.8,0,0.2,0.8,2.4,1.0,13,74
2017-08-18 20:30:00,Kolombiya,Venezuela,3:0,1,3,0,0.8,2.4,1.2,0,0.0,0.8,3.0,1.0,51,97
2017-08-19 12:30:00,Arjantin,Venezuela,3:0,1,3,0,0.0,0.4,3.0,0,0.0,0.4,3.0,1.0,3,97
2017-08-19 14:30:00,Peru,Şili,3:0,1,3,0,0.6,2.2,1.4,0,0.0,0.2,3.0,0.0,74,114
2017-08-19 18:30:00,Kolombiya,Brezilya,0:3,2,0,3,0.8,2.4,1.0,1,0.6,2.2,1.8,0.0,51,13
2017-08-21 14:00:00,Tayland,Letonya,3:0,1,3,0,0.8,2.8,0.6,0,0.0,0.0,3.0,0.0,89,59
2017-08-22 16:00:00,Amerika Birleşik Devletleri,Letonya,3:0,1,3,0,0.6,2.4,1.8,0,0.0,0.0,3.0,0.0,2,59
2017-08-23 07:00:00,Tayland,Endonezya,3:0,1,3,0,1.0,3.0,0.0,0,0.0,1.0,3.0,1.0,89,24
2017-08-23 16:00:00,Letonya,Japonya,0:3,2,0,3,0.0,0.0,0.0,1,0.2,1.4,2.8,0.0,59,42
2017-08-24 07:00:00,Myanmar,Tayland,0:3,2,0,3,0.0,0.0,0.0,1,0.2,1.4,2.4,0.0,68,89
2017-08-25 14:00:00,Brezilya,Letonya,3:0,1,3,0,1.0,3.0,0.6,0,0.0,0.0,3.0,0.0,13,59
2017-08-26 05:00:00,Tayland,Filipinler,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.0,3.0,1.0,89,29
2017-08-26 16:00:00,Letonya,Kolombiya,3:0,1,3,0,0.0,0.0,3.0,0,0.6,1.8,1.4,0.0,59,51
2017-08-27 11:00:00,Tayland,Endonezya,3:0,1,3,0,1.0,3.0,0.0,0,0.0,0.5,3.0,1.0,89,24
2017-08-27 16:15:00,Kanada,Letonya,3:0,1,3,0,0.6,2.0,1.8,0,0.0,0.0,3.0,0.0,45,59
2017-09-05 08:40:00,Rusya,Brezilya,1:3,2,1,3,0.6,2.2,1.4,1,0.8,2.4,1.2,0.14285714285714285,80,13
2017-09-05 11:40:00,Amerika Birleşik Devletleri,Çin,1:3,2,1,3,0.6,2.4,1.6,1,0.4,1.8,2.0,0.7,2,103
2017-09-05 15:15:00,Japonya,Güney Kore,3:0,1,3,0,1.0,3.0,1.2,0,0.8,2.4,0.8,0.5,42,37
2017-09-06 08:40:00,Brezilya,Çin,2:3,2,2,3,1.0,3.0,0.4,1,0.6,2.0,1.6,0.625,13,103
2017-09-06 11:40:00,Güney Kore,Amerika Birleşik Devletleri,0:3,2,0,3,0.8,2.4,1.0,1,0.4,2.2,1.8,0.0,37,2
2017-09-06 15:15:00,Rusya,Japonya,3:1,1,3,1,0.4,1.8,2.0,0,0.4,1.6,2.2,0.7142857142857143,80,42
2017-09-08 08:40:00,Amerika Birleşik Devletleri,Rusya,3:2,1,3,2,0.6,2.2,1.6,0,0.2,1.8,2.6,0.875,2,80
2017-09-08 11:40:00,Çin,Güney Kore,3:0,1,3,0,0.4,1.6,2.2,0,0.6,1.8,1.4,0.75,103,37
2017-09-08 15:15:00,Japonya,Brezilya,3:2,1,3,2,1.0,3.0,0.8,0,1.0,3.0,0.8,0.25,42,13
2017-09-09 08:40:00,Rusya,Çin,0:3,2,0,3,0.6,2.0,1.6,1,0.8,2.4,1.4,0.3333333333333333,80,103
2017-09-09 11:40:00,Brezilya,Güney Kore,3:0,1,3,0,0.8,2.8,0.6,0,0.4,1.2,2.0,1.0,13,37
2017-09-09 15:15:00,Japonya,Amerika Birleşik Devletleri,2:3,2,2,3,1.0,3.0,0.8,1,0.4,2.2,1.8,0.0,42,2
2017-09-10 07:40:00,Güney Kore,Rusya,0:3,2,0,3,0.6,1.8,1.6,1,0.2,1.8,2.6,0.3333333333333333,37,80
2017-09-10 10:40:00,Amerika Birleşik Devletleri,Brezilya,0:3,2,0,3,0.6,2.2,1.8,1,0.8,2.8,1.2,0.4,2,13
2017-09-10 14:15:00,Çin,Japonya,3:1,1,3,1,0.4,1.6,2.2,0,0.4,1.8,2.2,0.625,103,42
2017-09-22 14:30:00,Ukrayna,Rusya,2:3,2,2,3,0.0,0.0,3.0,1,0.4,2.0,2.0,0.0,94,80
2017-09-22 16:00:00,İtalya,Georgia,3:0,1,3,0,0.6,2.2,1.4,0,0.0,0.0,3.0,0.0,112,35
2017-09-22 16:00:00,Sırbistan,Çek Cumhuriyeti,3:0,1,3,0,0.8,2.6,1.4,0,0.6,2.0,1.8,1.0,88,102
2017-09-22 17:00:00,Macaristan,Azerbaycan,0:3,2,0,3,0.6,1.8,2.0,1,0.2,1.2,2.6,0.0,61,7
2017-09-22 19:00:00,Belarus,Hırvatistan,3:2,1,3,2,0.5,2.0,2.25,0,0.2,1.6,2.8,1.0,8,41
2017-09-22 19:00:00,Hollanda,Belçika,3:1,1,3,1,0.8,2.8,1.0,0,0.0,0.6,3.0,1.0,39,9
2017-09-22 19:30:00,Polonya,Almanya,3:2,1,3,2,0.8,2.6,0.8,0,0.8,2.8,0.8,1.0,75,1
2017-09-23 11:30:00,Vietnam,Güney Kore,0:3,2,0,3,1.0,3.0,2.0,1,0.2,0.6,2.4,1.0,98,37
2017-09-23 14:30:00,Bulgaristan,Ukrayna,3:2,1,3,2,0.6,2.4,2.2,0,0.0,0.0,0.0,0.0,14,94
2017-09-23 16:00:00,Georgia,Hırvatistan,1:3,2,1,3,0.0,0.0,3.0,1,0.2,1.6,2.8,0.0,35,41
2017-09-23 16:00:00,Çek Cumhuriyeti,Belçika,3:1,1,3,1,0.6,2.0,2.0,0,0.0,0.8,3.0,0.0,102,9
2017-09-23 17:00:00,Polonya,Macaristan,3:1,1,3,1,0.8,2.6,1.2,0,1.0,3.0,0.2,0.0,75,61
2017-09-23 19:00:00,Sırbistan,Hollanda,3:0,1,3,0,0.8,2.6,1.2,0,0.2,1.8,2.8,0.0,88,39
2017-09-23 19:00:00,İtalya,Belarus,3:1,1,3,1,0.8,2.8,0.8,0,0.3333333333333333,1.6666666666666667,2.0,1.0,112,8
2017-09-23 19:30:00,Türkiye,Rusya,1:3,2,1,3,0.6,2.2,1.4,1,0.6,2.6,1.8,0.375,92,80
2017-09-24 14:15:00,Tayland,Güney Kore,0:3,2,0,3,1.0,3.0,0.0,1,0.4,1.2,1.8,1.0,89,37
2017-09-24 14:30:00,Bulgaristan,Türkiye,3:2,1,3,2,0.6,2.4,2.2,0,0.2,1.0,2.4,0.5,14,92
2017-09-24 16:00:00,Belçika,Sırbistan,1:3,2,1,3,0.2,1.8,2.6,1,0.6,2.2,1.6,0.0,9,88
2017-09-24 17:00:00,Azerbaycan,Polonya,3:0,1,3,0,0.75,2.75,1.0,0,0.8,2.4,0.8,1.0,7,75
2017-09-24 19:00:00,Çek Cumhuriyeti,Hollanda,1:3,2,1,3,0.6,2.0,2.2,1,0.2,1.6,2.8,0.0,102,39
2017-09-24 19:00:00,Hırvatistan,İtalya,2:3,2,2,3,0.0,0.6,3.0,1,0.6,2.0,2.0,0.0,41,112
2017-09-24 19:30:00,Almanya,Macaristan,3:1,1,3,1,0.8,2.8,0.8,0,0.8,2.6,0.6,1.0,1,61
2017-09-25 03:00:00,Peru,Vôlei Nestlé/Osasco,1:3,2,1,3,0.6,2.2,1.4,1,0.0,0.0,0.0,0.0,74,99
2017-09-25 14:30:00,Rusya,Bulgaristan,3:2,1,3,2,0.4,1.4,2.0,0,0.6,2.6,1.2,0.6666666666666666,80,14
2017-09-25 17:00:00,Almanya,Azerbaycan,1:3,2,1,3,1.0,3.0,0.4,1,0.4,1.6,2.0,0.0,1,7
2017-09-25 19:30:00,Türkiye,Ukrayna,3:1,1,3,1,0.6,2.4,1.4,0,0.0,2.0,3.0,0.0,92,94
2017-09-26 17:00:00,Belarus,Çek Cumhuriyeti,3:2,1,3,2,0.6,2.2,2.2,0,0.4,1.4,2.2,0.0,8,102
2017-09-26 19:30:00,Hollanda,Hırvatistan,3:0,1,3,0,0.8,2.8,1.2,0,0.2,1.6,2.6,1.0,39,41
2017-09-27 14:30:00,Bulgaristan,Almanya,2:3,2,2,3,0.8,2.6,2.0,1,0.6,2.6,1.2,0.5,14,1
2017-09-27 17:00:00,Polonya,Türkiye,1:3,2,1,3,0.8,2.6,1.2,1,0.2,1.2,2.4,0.5,75,92
2017-09-28 17:00:00,İtalya,Hollanda,0:3,2,0,3,0.8,2.8,1.0,1,0.4,2.0,2.4,0.0,112,39
2017-09-28 19:30:00,Sırbistan,Belarus,3:0,1,3,0,0.8,2.6,1.2,0,0.25,1.5,2.25,0.0,88,8
2017-09-29 17:00:00,Azerbaycan,Almanya,3:0,1,3,0,0.8,2.8,0.8,0,0.6,2.6,1.6,1.0,7,1
2017-09-29 19:30:00,Rusya,Türkiye,0:3,2,0,3,0.4,1.4,2.4,1,0.4,1.8,2.0,0.6666666666666666,80,92
2017-09-29 21:00:00,Kanada,Nikaragua,3:0,1,3,0,0.6,2.0,1.6,0,0.0,0.0,0.0,0.0,45,72
2017-09-30 17:00:00,Hollanda,Azerbaycan,3:2,1,3,2,0.8,2.8,1.2,0,0.4,1.6,2.0,0.0,39,7
2017-09-30 19:30:00,Sırbistan,Türkiye,3:0,1,3,0,0.8,2.6,0.8,0,0.6,2.2,1.4,0.8,88,92
2017-09-30 22:00:00,Sırbistan,Hollanda,3:1,1,3,1,0.8,2.6,0.6,0,0.4,2.0,2.0,0.3333333333333333,88,39
2017-09-30 22:20:00,Kanada,Küba,3:0,1,3,0,0.6,2.0,1.4,0,0.2,1.0,2.6,0.3333333333333333,45,56
2017-10-01 18:00:00,Azerbaycan,Türkiye,1:3,2,1,3,0.8,2.8,0.6,1,0.6,2.2,1.4,0.0,7,92
2017-10-08 06:00:00,Senegal,Kenya,0:3,2,0,3,0.0,0.0,0.0,1,0.0,0.4,3.0,0.0,81,49
2017-10-09 06:00:00,Kenya,Kongo Demokratik Cumhuriyeti,3:0,1,3,0,0.4,1.6,2.0,0,0.0,0.0,0.0,0.0,49,52
2017-10-10 06:00:00,Kenya,Tunus,3:0,1,3,0,0.4,1.6,1.8,0,0.0,0.0,3.0,0.0,49,91
2017-10-12 06:00:00,Kenya,Mısır,3:0,1,3,0,0.6,1.8,1.2,0,0.2,1.0,2.8,0.5,49,69
2017-10-13 06:00:00,Kenya,Kamerun,0:3,2,0,3,0.6,1.8,1.2,1,0.0,0.6,3.0,0.75,49,44
2018-05-15 11:00:00,Belçika,Güney Kore,3:0,1,3,0,0.0,1.4,3.0,0,0.4,1.2,1.8,0.0,9,37
2018-05-15 14:30:00,Tayland,Hollanda,0:3,2,0,3,0.8,2.4,0.6,1,0.4,1.8,2.0,0.0,89,39
2018-05-15 17:00:00,Rusya,Arjantin,3:1,1,3,1,0.4,1.4,2.4,0,0.4,2.0,1.8,1.0,80,3
2018-05-15 23:30:00,Japonya,Sırbistan,0:3,2,0,3,0.8,2.8,1.4,1,0.8,2.8,1.2,0.4,42,88
2018-05-16 01:00:00,Türkiye,İtalya,3:0,1,3,0,0.6,2.4,1.6,0,0.6,2.0,2.0,0.375,92,112
2018-05-16 03:30:00,Amerika Birleşik Devletleri,Polonya,3:1,1,3,1,0.4,1.6,2.2,0,0.6,1.8,1.4,0.0,2,75
2018-05-16 11:00:00,Dominik Cumhuriyeti,Güney Kore,2:3,2,2,3,0.8,2.4,1.2,1,0.4,1.2,1.8,0.5,21,37
2018-05-16 14:30:00,Arjantin,Hollanda,1:3,2,1,3,0.2,1.0,2.4,1,0.6,2.0,1.4,0.0,3,39
2018-05-16 14:30:00,Çin,Belçika,3:0,1,3,0,0.4,1.6,2.0,0,0.0,1.0,3.0,1.0,103,9
2018-05-16 17:00:00,Rusya,Tayland,3:1,1,3,1,0.6,1.8,2.0,0,0.4,2.0,1.8,1.0,80,89
2018-05-16 21:05:00,Brezilya,Japonya,3:1,1,3,1,0.8,2.8,0.6,0,0.4,1.8,2.2,0.6,13,42
2018-05-16 23:30:00,Almanya,Sırbistan,0:3,2,0,3,0.8,2.6,1.0,1,0.8,2.8,1.2,0.3333333333333333,1,88
2018-05-17 01:00:00,Polonya,İtalya,3:2,1,3,2,0.6,2.2,1.8,0,0.6,2.0,2.0,0.3333333333333333,75,112
2018-05-17 03:00:00,Kanada,Trinidad ve Tobago,3:0,1,3,0,0.8,2.6,0.8,0,0.0,0.25,3.0,1.0,45,90
2018-05-17 03:30:00,Amerika Birleşik Devletleri,Türkiye,2:3,2,2,3,0.6,2.0,1.8,1,0.6,2.2,1.6,0.8333333333333334,2,92
2018-05-17 11:00:00,Dominik Cumhuriyeti,Belçika,2:3,2,2,3,0.6,2.2,1.8,1,0.0,0.6,3.0,1.0,21,9
2018-05-17 14:30:00,Çin,Güney Kore,0:3,2,0,3,0.6,2.0,1.4,1,0.6,1.8,1.6,0.7777777777777778,103,37
2018-05-17 14:30:00,Arjantin,Tayland,0:3,2,0,3,0.2,0.8,2.4,1,0.4,2.0,1.8,0.0,3,89
2018-05-17 17:00:00,Rusya,Hollanda,0:3,2,0,3,0.6,1.8,2.0,1,0.8,2.6,1.0,0.5555555555555556,80,39
2018-05-17 21:05:00,Brezilya,Sırbistan,3:1,1,3,1,0.8,2.8,0.8,0,1.0,3.0,0.6,0.6666666666666666,13,88
2018-05-17 23:30:00,Almanya,Japonya,1:3,2,1,3,0.6,2.0,1.6,1,0.2,1.4,2.4,0.0,1,42
2018-05-18 01:00:00,Türkiye,Polonya,3:0,1,3,0,0.6,2.4,1.6,0,0.4,1.4,2.0,0.6666666666666666,92,75
2018-05-18 03:30:00,Amerika Birleşik Devletleri,İtalya,3:0,1,3,0,0.4,1.8,2.4,0,0.4,1.8,2.4,0.5714285714285714,2,112
2018-05-19 17:00:00,Bulgaristan,Portekiz,3:0,1,3,0,0.6,2.4,2.4,0,0.0,0.0,0.0,0.0,14,76
2018-05-19 18:00:00,Hırvatistan,Finlandiya,3:0,1,3,0,0.0,1.0,3.0,0,0.0,0.0,0.0,0.0,41,30
